taskId time jobId jobSize runtime user peer TraceID Cluster.IAT Cluster.RT
 202082  90288   71  9843 1365   8   8 gwa-t10 C2 C2
 202083  90288   71  9843  757   8   8 gwa-t10 C2 C2
 202084  90288   71  9843  880   8   8 gwa-t10 C2 C2
 202085  90288   71  9843  523   8   8 gwa-t10 C2 C2
 202086  90288   71  9843  738   8   8 gwa-t10 C2 C2
 202087  90288   71  9843  829   8   8 gwa-t10 C2 C2
 202088  90288   71  9843 1599   8   8 gwa-t10 C2 C2
 202089  90288   71  9843  471   8   8 gwa-t10 C2 C2
 202090  90288   71  9843  865   8   8 gwa-t10 C2 C2
 202091  90288   71  9843  962   8   8 gwa-t10 C2 C2
 202092  90288   71  9843  994   8   8 gwa-t10 C2 C2
 202093  90288   71  9843 1067   8   8 gwa-t10 C2 C2
 202094  90288   71  9843  955   8   8 gwa-t10 C2 C2
 202095  90288   71  9843  712   8   8 gwa-t10 C2 C2
 202096  90288   71  9843 1234   8   8 gwa-t10 C2 C2
 202097  90288   71  9843  867   8   8 gwa-t10 C2 C2
 202098  90288   71  9843 1112   8   8 gwa-t10 C2 C2
 202099  90288   71  9843 1069   8   8 gwa-t10 C2 C2
 202100  90288   71  9843 1046   8   8 gwa-t10 C2 C2
 202101  90288   71  9843  918   8   8 gwa-t10 C2 C2
 202102  90288   71  9843  696   8   8 gwa-t10 C2 C2
 202103  90288   71  9843 1264   8   8 gwa-t10 C2 C2
 202104  90288   71  9843  525   8   8 gwa-t10 C2 C2
 202105  90288   71  9843  918   8   8 gwa-t10 C2 C2
 202106  90288   71  9843  641   8   8 gwa-t10 C2 C2
 202107  90288   71  9843  578   8   8 gwa-t10 C2 C2
 202108  90288   71  9843  937   8   8 gwa-t10 C2 C2
 202109  90288   71  9843 1132   8   8 gwa-t10 C2 C2
 202110  90288   71  9843 1430   8   8 gwa-t10 C2 C2
 202111  90288   71  9843 1200   8   8 gwa-t10 C2 C2
 202112  90288   71  9843  998   8   8 gwa-t10 C2 C2
 202113  90288   71  9843  885   8   8 gwa-t10 C2 C2
 202114  90288   71  9843  835   8   8 gwa-t10 C2 C2
 202115  90288   71  9843  604   8   8 gwa-t10 C2 C2
 202116  90288   71  9843 1317   8   8 gwa-t10 C2 C2
 202117  90288   71  9843  676   8   8 gwa-t10 C2 C2
 202118  90288   71  9843  942   8   8 gwa-t10 C2 C2
 202119  90288   71  9843  926   8   8 gwa-t10 C2 C2
 202120  90288   71  9843  879   8   8 gwa-t10 C2 C2
 202121  90288   71  9843  966   8   8 gwa-t10 C2 C2
 202122  90288   71  9843 1520   8   8 gwa-t10 C2 C2
 202123  90288   71  9843  808   8   8 gwa-t10 C2 C2
 202124  90288   71  9843  622   8   8 gwa-t10 C2 C2
 202125  90288   71  9843  763   8   8 gwa-t10 C2 C2
 202126  90288   71  9843  838   8   8 gwa-t10 C2 C2
 202127  90288   71  9843  991   8   8 gwa-t10 C2 C2
 202128  90288   71  9843 1053   8   8 gwa-t10 C2 C2
 202129  90288   71  9843 1526   8   8 gwa-t10 C2 C2
 202130  90288   71  9843 1152   8   8 gwa-t10 C2 C2
 202131  90288   71  9843 1055   8   8 gwa-t10 C2 C2
 202132  90288   71  9843  760   8   8 gwa-t10 C2 C2
 202133  90288   71  9843  957   8   8 gwa-t10 C2 C2
 202134  90288   71  9843  909   8   8 gwa-t10 C2 C2
 202135  90288   71  9843  911   8   8 gwa-t10 C2 C2
 202136  90288   71  9843  888   8   8 gwa-t10 C2 C2
 202137  90288   71  9843 1297   8   8 gwa-t10 C2 C2
 202138  90288   71  9843 1305   8   8 gwa-t10 C2 C2
 202139  90288   71  9843  819   8   8 gwa-t10 C2 C2
 202140  90288   71  9843 1196   8   8 gwa-t10 C2 C2
 202141  90288   71  9843  981   8   8 gwa-t10 C2 C2
 202142  90288   71  9843 1172   8   8 gwa-t10 C2 C2
 202143  90288   71  9843  868   8   8 gwa-t10 C2 C2
 202144  90288   71  9843  870   8   8 gwa-t10 C2 C2
 202145  90288   71  9843 1004   8   8 gwa-t10 C2 C2
 202146  90288   71  9843  870   8   8 gwa-t10 C2 C2
 202147  90288   71  9843  797   8   8 gwa-t10 C2 C2
 202148  90288   71  9843 1134   8   8 gwa-t10 C2 C2
 202149  90288   71  9843 1024   8   8 gwa-t10 C2 C2
 202150  90288   71  9843  241   8   8 gwa-t10 C2 C2
 202151  90288   71  9843  693   8   8 gwa-t10 C2 C2
 202152  90288   71  9843  908   8   8 gwa-t10 C2 C2
 202153  90288   71  9843 1476   8   8 gwa-t10 C2 C2
 202154  90288   71  9843 1299   8   8 gwa-t10 C2 C2
 202155  90288   71  9843  995   8   8 gwa-t10 C2 C2
 202156  90288   71  9843  907   8   8 gwa-t10 C2 C2
 202157  90288   71  9843 1090   8   8 gwa-t10 C2 C2
 202158  90288   71  9843  716   8   8 gwa-t10 C2 C2
 202159  90288   71  9843  770   8   8 gwa-t10 C2 C2
 202160  90288   71  9843  556   8   8 gwa-t10 C2 C2
 202161  90288   71  9843  943   8   8 gwa-t10 C2 C2
 202162  90288   71  9843  647   8   8 gwa-t10 C2 C2
 202163  90288   71  9843  669   8   8 gwa-t10 C2 C2
 202164  90288   71  9843  741   8   8 gwa-t10 C2 C2
 202165  90288   71  9843 1585   8   8 gwa-t10 C2 C2
 202166  90288   71  9843 1102   8   8 gwa-t10 C2 C2
 202167  90288   71  9843  370   8   8 gwa-t10 C2 C2
 202168  90288   71  9843  186   8   8 gwa-t10 C2 C2
 202169  90288   71  9843  816   8   8 gwa-t10 C2 C2
 202170  90288   71  9843  497   8   8 gwa-t10 C2 C2
 202171  90288   71  9843  795   8   8 gwa-t10 C2 C2
 202172  90288   71  9843  399   8   8 gwa-t10 C2 C2
 202173  90288   71  9843  819   8   8 gwa-t10 C2 C2
 202174  90288   71  9843 1525   8   8 gwa-t10 C2 C2
 202175  90288   71  9843 1295   8   8 gwa-t10 C2 C2
 202176  90288   71  9843 1196   8   8 gwa-t10 C2 C2
 202177  90288   71  9843 1174   8   8 gwa-t10 C2 C2
 202178  90288   71  9843 1204   8   8 gwa-t10 C2 C2
 202179  90288   71  9843  862   8   8 gwa-t10 C2 C2
 202180  90288   71  9843  630   8   8 gwa-t10 C2 C2
 202181  90288   71  9843 1108   8   8 gwa-t10 C2 C2
 202182  90288   71  9843  714   8   8 gwa-t10 C2 C2
 202183  90288   71  9843  686   8   8 gwa-t10 C2 C2
 202184  90288   71  9843 1216   8   8 gwa-t10 C2 C2
 202185  90288   71  9843  810   8   8 gwa-t10 C2 C2
 202186  90288   71  9843 1402   8   8 gwa-t10 C2 C2
 202187  90288   71  9843  967   8   8 gwa-t10 C2 C2
 202188  90288   71  9843 1365   8   8 gwa-t10 C2 C2
 202189  90288   71  9843  899   8   8 gwa-t10 C2 C2
 202190  90288   71  9843 1305   8   8 gwa-t10 C2 C2
 202191  90288   71  9843  701   8   8 gwa-t10 C2 C2
 202192  90288   71  9843  857   8   8 gwa-t10 C2 C2
 202193  90288   71  9843 1057   8   8 gwa-t10 C2 C2
 202194  90288   71  9843 1285   8   8 gwa-t10 C2 C2
 202195  90288   71  9843 1069   8   8 gwa-t10 C2 C2
 202196  90288   71  9843 1633   8   8 gwa-t10 C2 C2
 202197  90288   71  9843  853   8   8 gwa-t10 C2 C2
 202198  90288   71  9843  915   8   8 gwa-t10 C2 C2
 202199  90288   71  9843  474   8   8 gwa-t10 C2 C2
 202200  90288   71  9843  948   8   8 gwa-t10 C2 C2
 202201  90288   71  9843  891   8   8 gwa-t10 C2 C2
 202202  90288   71  9843 1084   8   8 gwa-t10 C2 C2
 202203  90288   71  9843  919   8   8 gwa-t10 C2 C2
 202204  90288   71  9843  562   8   8 gwa-t10 C2 C2
 202205  90288   71  9843  803   8   8 gwa-t10 C2 C2
 202206  90288   71  9843 1260   8   8 gwa-t10 C2 C2
 202207  90288   71  9843  924   8   8 gwa-t10 C2 C2
 202208  90288   71  9843  730   8   8 gwa-t10 C2 C2
 202209  90288   71  9843 1002   8   8 gwa-t10 C2 C2
 202210  90288   71  9843  552   8   8 gwa-t10 C2 C2
 202211  90288   71  9843  905   8   8 gwa-t10 C2 C2
 202212  90288   71  9843  543   8   8 gwa-t10 C2 C2
 202213  90288   71  9843  888   8   8 gwa-t10 C2 C2
 202214  90288   71  9843  786   8   8 gwa-t10 C2 C2
 202215  90288   71  9843  838   8   8 gwa-t10 C2 C2
 202216  90288   71  9843  782   8   8 gwa-t10 C2 C2
 202217  90288   71  9843 1228   8   8 gwa-t10 C2 C2
 202218  90288   71  9843 1174   8   8 gwa-t10 C2 C2
 202219  90288   71  9843  806   8   8 gwa-t10 C2 C2
 202220  90288   71  9843  994   8   8 gwa-t10 C2 C2
 202221  90288   71  9843  717   8   8 gwa-t10 C2 C2
 202222  90288   71  9843  797   8   8 gwa-t10 C2 C2
 202223  90288   71  9843  658   8   8 gwa-t10 C2 C2
 202224  90288   71  9843  794   8   8 gwa-t10 C2 C2
 202225  90288   71  9843 1147   8   8 gwa-t10 C2 C2
 202226  90288   71  9843  482   8   8 gwa-t10 C2 C2
 202227  90288   71  9843 1092   8   8 gwa-t10 C2 C2
 202228  90288   71  9843 1605   8   8 gwa-t10 C2 C2
 202229  90288   71  9843  974   8   8 gwa-t10 C2 C2
 202230  90288   71  9843 1189   8   8 gwa-t10 C2 C2
 202231  90288   71  9843 1457   8   8 gwa-t10 C2 C2
 202232  90288   71  9843 1087   8   8 gwa-t10 C2 C2
 202233  90288   71  9843 1028   8   8 gwa-t10 C2 C2
 202234  90288   71  9843 1281   8   8 gwa-t10 C2 C2
 202235  90288   71  9843 1157   8   8 gwa-t10 C2 C2
 202236  90288   71  9843  795   8   8 gwa-t10 C2 C2
 202237  90288   71  9843  788   8   8 gwa-t10 C2 C2
 202238  90288   71  9843  599   8   8 gwa-t10 C2 C2
 202239  90288   71  9843  872   8   8 gwa-t10 C2 C2
 202240  90288   71  9843  900   8   8 gwa-t10 C2 C2
 202241  90288   71  9843  979   8   8 gwa-t10 C2 C2
 202242  90288   71  9843 1378   8   8 gwa-t10 C2 C2
 202243  90288   71  9843 1215   8   8 gwa-t10 C2 C2
 202244  90288   71  9843  942   8   8 gwa-t10 C2 C2
 202245  90288   71  9843 1602   8   8 gwa-t10 C2 C2
 202246  90288   71  9843 1217   8   8 gwa-t10 C2 C2
 202247  90288   71  9843 1385   8   8 gwa-t10 C2 C2
 202248  90288   71  9843  819   8   8 gwa-t10 C2 C2
 202249  90288   71  9843  720   8   8 gwa-t10 C2 C2
 202250  90288   71  9843  739   8   8 gwa-t10 C2 C2
 202251  90288   71  9843  803   8   8 gwa-t10 C2 C2
 202252  90288   71  9843  769   8   8 gwa-t10 C2 C2
 202253  90288   71  9843  573   8   8 gwa-t10 C2 C2
 202254  90288   71  9843  612   8   8 gwa-t10 C2 C2
 202255  90288   71  9843 1079   8   8 gwa-t10 C2 C2
 202256  90288   71  9843  997   8   8 gwa-t10 C2 C2
 202257  90288   71  9843  910   8   8 gwa-t10 C2 C2
 202258  90288   71  9843  857   8   8 gwa-t10 C2 C2
 202259  90288   71  9843  943   8   8 gwa-t10 C2 C2
 202260  90288   71  9843  769   8   8 gwa-t10 C2 C2
 202261  90288   71  9843 1053   8   8 gwa-t10 C2 C2
 202262  90288   71  9843  556   8   8 gwa-t10 C2 C2
 202263  90288   71  9843  675   8   8 gwa-t10 C2 C2
 202264  90288   71  9843  963   8   8 gwa-t10 C2 C2
 202265  90288   71  9843  886   8   8 gwa-t10 C2 C2
 202266  90288   71  9843  809   8   8 gwa-t10 C2 C2
 202267  90288   71  9843  212   8   8 gwa-t10 C2 C2
 202268  90288   71  9843  970   8   8 gwa-t10 C2 C2
 202269  90288   71  9843  569   8   8 gwa-t10 C2 C2
 202270  90288   71  9843  847   8   8 gwa-t10 C2 C2
 202271  90288   71  9843  639   8   8 gwa-t10 C2 C2
 202272  90288   71  9843  985   8   8 gwa-t10 C2 C2
 202273  90288   71  9843  936   8   8 gwa-t10 C2 C2
 202274  90288   71  9843 1384   8   8 gwa-t10 C2 C2
 202275  90288   71  9843  918   8   8 gwa-t10 C2 C2
 202276  90288   71  9843  849   8   8 gwa-t10 C2 C2
 202277  90288   71  9843  615   8   8 gwa-t10 C2 C2
 202278  90288   71  9843  935   8   8 gwa-t10 C2 C2
 202279  90288   71  9843  967   8   8 gwa-t10 C2 C2
 202280  90288   71  9843 1373   8   8 gwa-t10 C2 C2
 202281  90288   71  9843  636   8   8 gwa-t10 C2 C2
 202282  90288   71  9843  961   8   8 gwa-t10 C2 C2
 202283  90288   71  9843  886   8   8 gwa-t10 C2 C2
 202284  90288   71  9843 1145   8   8 gwa-t10 C2 C2
 202285  90288   71  9843  627   8   8 gwa-t10 C2 C2
 202286  90288   71  9843 1049   8   8 gwa-t10 C2 C2
 202287  90288   71  9843 1369   8   8 gwa-t10 C2 C2
 202288  90288   71  9843  976   8   8 gwa-t10 C2 C2
 202289  90288   71  9843  630   8   8 gwa-t10 C2 C2
 202290  90288   71  9843 1041   8   8 gwa-t10 C2 C2
 202291  90288   71  9843  485   8   8 gwa-t10 C2 C2
 202292  90288   71  9843  938   8   8 gwa-t10 C2 C2
 202293  90288   71  9843  686   8   8 gwa-t10 C2 C2
 202294  90288   71  9843 1091   8   8 gwa-t10 C2 C2
 202295  90288   71  9843 1565   8   8 gwa-t10 C2 C2
 202296  90288   71  9843 1266   8   8 gwa-t10 C2 C2
 202297  90288   71  9843  872   8   8 gwa-t10 C2 C2
 202298  90288   71  9843  601   8   8 gwa-t10 C2 C2
 202299  90288   71  9843  669   8   8 gwa-t10 C2 C2
 202300  90288   71  9843 1002   8   8 gwa-t10 C2 C2
 202301  90288   71  9843  323   8   8 gwa-t10 C2 C2
 202302  90288   71  9843 1050   8   8 gwa-t10 C2 C2
 202303  90288   71  9843  741   8   8 gwa-t10 C2 C2
 202304  90288   71  9843  659   8   8 gwa-t10 C2 C2
 202305  90288   71  9843  891   8   8 gwa-t10 C2 C2
 202306  90288   71  9843  489   8   8 gwa-t10 C2 C2
 202307  90288   71  9843  870   8   8 gwa-t10 C2 C2
 202308  90288   71  9843 1032   8   8 gwa-t10 C2 C2
 202309  90288   71  9843  595   8   8 gwa-t10 C2 C2
 202310  90288   71  9843 1286   8   8 gwa-t10 C2 C2
 202311  90288   71  9843 1053   8   8 gwa-t10 C2 C2
 202312  90288   71  9843  865   8   8 gwa-t10 C2 C2
 202313  90288   71  9843 1125   8   8 gwa-t10 C2 C2
 202314  90288   71  9843  919   8   8 gwa-t10 C2 C2
 202315  90288   71  9843  919   8   8 gwa-t10 C2 C2
 202316  90288   71  9843  942   8   8 gwa-t10 C2 C2
 202317  90288   71  9843  480   8   8 gwa-t10 C2 C2
 202318  90288   71  9843 1069   8   8 gwa-t10 C2 C2
 202319  90288   71  9843  911   8   8 gwa-t10 C2 C2
 202320  90288   71  9843  642   8   8 gwa-t10 C2 C2
 202321  90288   71  9843 1334   8   8 gwa-t10 C2 C2
 202322  90288   71  9843 1264   8   8 gwa-t10 C2 C2
 202323  90288   71  9843  665   8   8 gwa-t10 C2 C2
 202324  90288   71  9843  709   8   8 gwa-t10 C2 C2
 202325  90288   71  9843 1662   8   8 gwa-t10 C2 C2
 202326  90288   71  9843 1403   8   8 gwa-t10 C2 C2
 202327  90288   71  9843  851   8   8 gwa-t10 C2 C2
 202328  90288   71  9843 1528   8   8 gwa-t10 C2 C2
 202329  90288   71  9843  748   8   8 gwa-t10 C2 C2
 202330  90288   71  9843 1186   8   8 gwa-t10 C2 C2
 202331  90288   71  9843  351   8   8 gwa-t10 C2 C2
 202332  90288   71  9843  974   8   8 gwa-t10 C2 C2
 202333  90288   71  9843  923   8   8 gwa-t10 C2 C2
 202334  90288   71  9843  348   8   8 gwa-t10 C2 C2
 202335  90288   71  9843  759   8   8 gwa-t10 C2 C2
 202336  90288   71  9843  587   8   8 gwa-t10 C2 C2
 202337  90288   71  9843 1120   8   8 gwa-t10 C2 C2
 202338  90288   71  9843  649   8   8 gwa-t10 C2 C2
 202339  90288   71  9843 1171   8   8 gwa-t10 C2 C2
 202340  90288   71  9843 1036   8   8 gwa-t10 C2 C2
 202341  90288   71  9843 1140   8   8 gwa-t10 C2 C2
 202342  90288   71  9843  420   8   8 gwa-t10 C2 C2
 202343  90288   71  9843  710   8   8 gwa-t10 C2 C2
 202344  90288   71  9843 1219   8   8 gwa-t10 C2 C2
 202345  90288   71  9843  948   8   8 gwa-t10 C2 C2
 202346  90288   71  9843 1148   8   8 gwa-t10 C2 C2
 202347  90288   71  9843  964   8   8 gwa-t10 C2 C2
 202348  90288   71  9843  945   8   8 gwa-t10 C2 C2
 202349  90288   71  9843  713   8   8 gwa-t10 C2 C2
 202350  90288   71  9843 1304   8   8 gwa-t10 C2 C2
 202351  90288   71  9843 1013   8   8 gwa-t10 C2 C2
 202352  90288   71  9843  409   8   8 gwa-t10 C2 C2
 202353  90288   71  9843 1110   8   8 gwa-t10 C2 C2
 202354  90288   71  9843  753   8   8 gwa-t10 C2 C2
 202355  90288   71  9843 1220   8   8 gwa-t10 C2 C2
 202356  90288   71  9843 1531   8   8 gwa-t10 C2 C2
 202357  90288   71  9843  798   8   8 gwa-t10 C2 C2
 202358  90288   71  9843  694   8   8 gwa-t10 C2 C2
 202359  90288   71  9843 1166   8   8 gwa-t10 C2 C2
 202360  90288   71  9843  452   8   8 gwa-t10 C2 C2
 202361  90288   71  9843 1382   8   8 gwa-t10 C2 C2
 202362  90288   71  9843  807   8   8 gwa-t10 C2 C2
 202363  90288   71  9843  872   8   8 gwa-t10 C2 C2
 202364  90288   71  9843  690   8   8 gwa-t10 C2 C2
 202365  90288   71  9843 1231   8   8 gwa-t10 C2 C2
 202366  90288   71  9843  799   8   8 gwa-t10 C2 C2
 202367  90288   71  9843  809   8   8 gwa-t10 C2 C2
 202368  90288   71  9843  689   8   8 gwa-t10 C2 C2
 202369  90288   71  9843 1421   8   8 gwa-t10 C2 C2
 202370  90288   71  9843 1283   8   8 gwa-t10 C2 C2
 202371  90288   71  9843  573   8   8 gwa-t10 C2 C2
 202372  90288   71  9843 1118   8   8 gwa-t10 C2 C2
 202373  90288   71  9843  855   8   8 gwa-t10 C2 C2
 202374  90288   71  9843 1344   8   8 gwa-t10 C2 C2
 202375  90288   71  9843 1193   8   8 gwa-t10 C2 C2
 202376  90288   71  9843  773   8   8 gwa-t10 C2 C2
 202377  90288   71  9843 1511   8   8 gwa-t10 C2 C2
 202378  90288   71  9843  793   8   8 gwa-t10 C2 C2
 202379  90288   71  9843  864   8   8 gwa-t10 C2 C2
 202380  90288   71  9843 1074   8   8 gwa-t10 C2 C2
 202381  90288   71  9843  973   8   8 gwa-t10 C2 C2
 202382  90288   71  9843 1265   8   8 gwa-t10 C2 C2
 202383  90288   71  9843  844   8   8 gwa-t10 C2 C2
 202384  90288   71  9843  606   8   8 gwa-t10 C2 C2
 202385  90288   71  9843  987   8   8 gwa-t10 C2 C2
 202386  90288   71  9843 1379   8   8 gwa-t10 C2 C2
 202387  90288   71  9843  154   8   8 gwa-t10 C2 C2
 202388  90288   71  9843  917   8   8 gwa-t10 C2 C2
 202389  90288   71  9843 1120   8   8 gwa-t10 C2 C2
 202390  90288   71  9843  795   8   8 gwa-t10 C2 C2
 202391  90288   71  9843 1437   8   8 gwa-t10 C2 C2
 202392  90288   71  9843 1032   8   8 gwa-t10 C2 C2
 202393  90288   71  9843 1505   8   8 gwa-t10 C2 C2
 202394  90288   71  9843  902   8   8 gwa-t10 C2 C2
 202395  90288   71  9843 1302   8   8 gwa-t10 C2 C2
 202396  90288   71  9843  479   8   8 gwa-t10 C2 C2
 202397  90288   71  9843  912   8   8 gwa-t10 C2 C2
 202398  90288   71  9843  864   8   8 gwa-t10 C2 C2
 202399  90288   71  9843 1255   8   8 gwa-t10 C2 C2
 202400  90288   71  9843  952   8   8 gwa-t10 C2 C2
 202401  90288   71  9843  983   8   8 gwa-t10 C2 C2
 202402  90288   71  9843 1233   8   8 gwa-t10 C2 C2
 202403  90288   71  9843  849   8   8 gwa-t10 C2 C2
 202404  90288   71  9843  637   8   8 gwa-t10 C2 C2
 202405  90288   71  9843  757   8   8 gwa-t10 C2 C2
 202406  90288   71  9843 1127   8   8 gwa-t10 C2 C2
 202407  90288   71  9843  601   8   8 gwa-t10 C2 C2
 202408  90288   71  9843  662   8   8 gwa-t10 C2 C2
 202409  90288   71  9843  710   8   8 gwa-t10 C2 C2
 202410  90288   71  9843 1175   8   8 gwa-t10 C2 C2
 202411  90288   71  9843 1594   8   8 gwa-t10 C2 C2
 202412  90288   71  9843 1072   8   8 gwa-t10 C2 C2
 202413  90288   71  9843  838   8   8 gwa-t10 C2 C2
 202414  90288   71  9843 1382   8   8 gwa-t10 C2 C2
 202415  90288   71  9843 1228   8   8 gwa-t10 C2 C2
 202416  90288   71  9843 1120   8   8 gwa-t10 C2 C2
 202417  90288   71  9843 1078   8   8 gwa-t10 C2 C2
 202418  90288   71  9843  652   8   8 gwa-t10 C2 C2
 202419  90288   71  9843  987   8   8 gwa-t10 C2 C2
 202420  90288   71  9843 1172   8   8 gwa-t10 C2 C2
 202421  90288   71  9843  911   8   8 gwa-t10 C2 C2
 202422  90288   71  9843  989   8   8 gwa-t10 C2 C2
 202423  90288   71  9843 1289   8   8 gwa-t10 C2 C2
 202424  90288   71  9843  760   8   8 gwa-t10 C2 C2
 202425  90288   71  9843  621   8   8 gwa-t10 C2 C2
 202426  90288   71  9843 1055   8   8 gwa-t10 C2 C2
 202427  90288   71  9843  771   8   8 gwa-t10 C2 C2
 202428  90288   71  9843  976   8   8 gwa-t10 C2 C2
 202429  90288   71  9843 1000   8   8 gwa-t10 C2 C2
 202430  90288   71  9843 1098   8   8 gwa-t10 C2 C2
 202431  90288   71  9843  807   8   8 gwa-t10 C2 C2
 202432  90288   71  9843 1538   8   8 gwa-t10 C2 C2
 202433  90288   71  9843  935   8   8 gwa-t10 C2 C2
 202434  90288   71  9843  611   8   8 gwa-t10 C2 C2
 202435  90288   71  9843  801   8   8 gwa-t10 C2 C2
 202436  90288   71  9843  813   8   8 gwa-t10 C2 C2
 202437  90288   71  9843  987   8   8 gwa-t10 C2 C2
 202438  90288   71  9843 1151   8   8 gwa-t10 C2 C2
 202439  90288   71  9843  950   8   8 gwa-t10 C2 C2
 202440  90288   71  9843  932   8   8 gwa-t10 C2 C2
 202441  90288   71  9843  732   8   8 gwa-t10 C2 C2
 202442  90288   71  9843  473   8   8 gwa-t10 C2 C2
 202443  90288   71  9843  836   8   8 gwa-t10 C2 C2
 202444  90288   71  9843  953   8   8 gwa-t10 C2 C2
 202445  90288   71  9843  912   8   8 gwa-t10 C2 C2
 202446  90288   71  9843  847   8   8 gwa-t10 C2 C2
 202447  90288   71  9843  809   8   8 gwa-t10 C2 C2
 202448  90288   71  9843 1454   8   8 gwa-t10 C2 C2
 202449  90288   71  9843  647   8   8 gwa-t10 C2 C2
 202450  90288   71  9843  750   8   8 gwa-t10 C2 C2
 202451  90288   71  9843  819   8   8 gwa-t10 C2 C2
 202452  90288   71  9843  713   8   8 gwa-t10 C2 C2
 202453  90288   71  9843 1278   8   8 gwa-t10 C2 C2
 202454  90288   71  9843 1145   8   8 gwa-t10 C2 C2
 202455  90288   71  9843  655   8   8 gwa-t10 C2 C2
 202456  90288   71  9843 1102   8   8 gwa-t10 C2 C2
 202457  90288   71  9843 1020   8   8 gwa-t10 C2 C2
 202458  90288   71  9843 1181   8   8 gwa-t10 C2 C2
 202459  90288   71  9843  733   8   8 gwa-t10 C2 C2
 202460  90288   71  9843 1258   8   8 gwa-t10 C2 C2
 202461  90288   71  9843  902   8   8 gwa-t10 C2 C2
 202462  90288   71  9843  480   8   8 gwa-t10 C2 C2
 202463  90288   71  9843 1359   8   8 gwa-t10 C2 C2
 202464  90288   71  9843 1479   8   8 gwa-t10 C2 C2
 202465  90288   71  9843  749   8   8 gwa-t10 C2 C2
 202466  90288   71  9843  807   8   8 gwa-t10 C2 C2
 202467  90288   71  9843  992   8   8 gwa-t10 C2 C2
 202468  90288   71  9843  160   8   8 gwa-t10 C2 C2
 202469  90288   71  9843 1022   8   8 gwa-t10 C2 C2
 202470  90288   71  9843  849   8   8 gwa-t10 C2 C2
 202471  90288   71  9843  351   8   8 gwa-t10 C2 C2
 202472  90288   71  9843  628   8   8 gwa-t10 C2 C2
 202473  90288   71  9843  963   8   8 gwa-t10 C2 C2
 202474  90288   71  9843 1363   8   8 gwa-t10 C2 C2
 202475  90288   71  9843 1449   8   8 gwa-t10 C2 C2
 202476  90288   71  9843 1288   8   8 gwa-t10 C2 C2
 202477  90288   71  9843  836   8   8 gwa-t10 C2 C2
 202478  90288   71  9843  922   8   8 gwa-t10 C2 C2
 202479  90288   71  9843  916   8   8 gwa-t10 C2 C2
 202480  90288   71  9843  545   8   8 gwa-t10 C2 C2
 202481  90288   71  9843  956   8   8 gwa-t10 C2 C2
 202482  90288   71  9843 1648   8   8 gwa-t10 C2 C2
 202483  90288   71  9843  883   8   8 gwa-t10 C2 C2
 202484  90288   71  9843 1408   8   8 gwa-t10 C2 C2
 202485  90288   71  9843 1080   8   8 gwa-t10 C2 C2
 202486  90288   71  9843  746   8   8 gwa-t10 C2 C2
 202487  90288   71  9843 1308   8   8 gwa-t10 C2 C2
 202488  90288   71  9843  921   8   8 gwa-t10 C2 C2
 202489  90288   71  9843 1186   8   8 gwa-t10 C2 C2
 202490  90288   71  9843  922   8   8 gwa-t10 C2 C2
 202491  90288   71  9843  440   8   8 gwa-t10 C2 C2
 202492  90288   71  9843 1316   8   8 gwa-t10 C2 C2
